Shipment_ID,Product,Origin,Destination,Carrier,Spoiled_Flag,Departure_Time,Arrival_Time
SHP-37131,Humira (Adalimumab),Bangalore,Mumbai,DHL,0,07/03/2025 00:00,2025-03-08 17:00:00
SHP-74709,COVID-19 mRNA Vaccine,Bangalore,mumbai ,BlueDart,0,2025-08-07 00:00:00,2025-08-09 21:00:00
SHP-73192,COVID-19 mRNA Vaccine,Mumbai,Mumbai ,DHL,0,12/06/2025 00:00,2025-06-14 20:00:00
SHP-47598,Insulin Glargine,Hyderabad,Delhi,FedEx,0,2025-04-21 00:00:00,2025-04-21 12:00:00
SHP-62326,COVID-19 mRNA Vaccine,Chennai,Hyderabad,DHL,1,02/10/2025 00:00,2025-10-03 20:00:00
SHP-32634,Insulin Glargine,Mumbai,Bangalore,FedEx,0,13/01/2025 00:00,2025-01-13 22:00:00
SHP-91005,Insulin Glargine,Delhi,Mumbai,Delhivery,0,2025-07-01 00:00:00,2025-07-03 08:00:00
SHP-22352,COVID-19 mRNA Vaccine,Hyderabad,Mumbai,BlueDart,0,2025-05-29 00:00:00,2025-05-31 23:00:00
SHP-59342,Humira (Adalimumab),Delhi,Mumbai ,BlueDart,0,29/11/2025 00:00,2025-11-29 12:00:00
SHP-47151,Humira (Adalimumab),Hyderabad,Hyderabad,Shadowfax,0,2025-05-18 00:00:00,2025-05-19 10:00:00
SHP-66191,Humira (Adalimumab),Chennai,Chennai,Delhivery,0,2025-03-17 00:00:00,2025-03-19 20:00:00
SHP-85952,Humira (Adalimumab),Chennai,Delhi,FedEx,0,01/12/2025 00:00,2025-12-03 12:00:00
SHP-33147,Humira (Adalimumab),Bangalore,Hyderabad,Delhivery,0,2025-01-30 00:00:00,2025-02-01 07:00:00
SHP-16996,COVID-19 mRNA Vaccine,Delhi,Mumbai,BlueDart,0,2025-10-07 00:00:00,2025-10-08 13:00:00
SHP-92131,COVID-19 mRNA Vaccine,Hyderabad,Hyderabad,,0,2025-04-16 00:00:00,2025-04-16 23:00:00
SHP-62462,Amoxicillin,Chennai,Hyderabad,Delhivery,0,2025-01-08 00:00:00,2025-01-08 21:00:00
SHP-41316,Humira (Adalimumab),Mumbai,Hyderabad,BlueDart,0,2025-04-14 00:00:00,2025-04-15 15:00:00
SHP-39687,COVID-19 mRNA Vaccine,Chennai,Chennai,FedEx,0,20/02/2025 00:00,2025-02-21 12:00:00
SHP-61348,Amoxicillin,Mumbai,Bangalore ,FedEx,0,2025-07-28 00:00:00,2025-07-28 14:00:00
SHP-46299,Humira (Adalimumab),Hyderabad,Delhi ,BlueDart,0,2025-02-24 00:00:00,2025-02-26 05:00:00
SHP-15165,Insulin Glargine,Chennai,Chennai ,FedEx,0,2025-04-15 00:00:00,2025-04-17 20:00:00
SHP-30482,Amoxicillin,Chennai,Chennai,BlueDart,0,2025-04-24 00:00:00,2025-04-26 21:00:00
SHP-45937,COVID-19 mRNA Vaccine,Hyderabad,Bangalore,DHL,0,2025-07-05 00:00:00,2025-07-07 13:00:00
SHP-44185,Insulin Glargine,Chennai,Chennai,DHL,1,2025-06-06 00:00:00,2025-06-08 07:00:00
SHP-80478,Insulin Glargine,Mumbai,Hyderabad ,FedEx,0,2025-06-23 00:00:00,2025-06-24 04:00:00
SHP-89946,Insulin Glargine,Chennai,Hyderabad,FedEx,1,2025-03-14 00:00:00,2025-03-15 00:00:00
SHP-17416,Amoxicillin,Delhi,Mumbai,BlueDart,0,2025-07-22 00:00:00,2025-07-23 22:00:00
SHP-11241,COVID-19 mRNA Vaccine,Bangalore,Chennai,FedEx,0,2025-07-29 00:00:00,2025-07-29 20:00:00
SHP-19475,Insulin Glargine,Mumbai,Mumbai ,Shadowfax,0,01/09/2025 00:00,2025-09-03 00:00:00
SHP-24091,Humira (Adalimumab),Delhi,delhi,DHL,0,2025-07-03 00:00:00,2025-07-03 21:00:00
SHP-96991,Insulin Glargine,Hyderabad,Hyderabad,FedEx,0,31/07/2025 00:00,2025-08-01 16:00:00
SHP-36048,Insulin Glargine,Mumbai,Delhi,FedEx,0,2025-09-10 00:00:00,2025-09-12 11:00:00
SHP-30865,Amoxicillin,Bangalore,Bangalore ,Delhivery,1,2025-10-09 00:00:00,2025-10-10 00:00:00
SHP-23502,Amoxicillin,Bangalore,Hyderabad,FedEx,0,2025-12-21 00:00:00,2025-12-23 18:00:00
SHP-87289,COVID-19 mRNA Vaccine,Hyderabad,delhi,Shadowfax,0,12/05/2025 00:00,2025-05-12 16:00:00
SHP-40948,Humira (Adalimumab),Hyderabad,Bangalore,DHL,0,2025-09-15 00:00:00,2025-09-18 00:00:00
SHP-52198,Amoxicillin,Mumbai,Delhi,Delhivery,0,2025-06-01 00:00:00,2025-06-02 05:00:00
SHP-99639,Insulin Glargine,Chennai,bangalore,BlueDart,0,2025-08-08 00:00:00,2025-08-10 11:00:00
SHP-48679,COVID-19 mRNA Vaccine,Hyderabad,Bangalore,BlueDart,0,2025-08-24 00:00:00,2025-08-25 23:00:00
SHP-53505,Insulin Glargine,Chennai,hyderabad,DHL,0,2025-07-15 00:00:00,2025-07-17 06:00:00
SHP-33057,Insulin Glargine,Delhi,Mumbai,BlueDart,0,2025-07-17 00:00:00,2025-07-18 21:00:00
SHP-94579,Amoxicillin,Bangalore,Bangalore ,Shadowfax,0,07/12/2025 00:00,2025-12-08 16:00:00
SHP-74772,COVID-19 mRNA Vaccine,Chennai,Bangalore,FedEx,0,25/07/2025 00:00,2025-07-26 05:00:00
SHP-94972,Humira (Adalimumab),Bangalore,Hyderabad,DHL,0,2025-05-27 00:00:00,2025-05-29 20:00:00
SHP-11713,Humira (Adalimumab),Chennai,Mumbai,Delhivery,0,2025-04-25 00:00:00,2025-04-26 06:00:00
SHP-59206,Amoxicillin,Delhi,Chennai,FedEx,0,2025-09-19 00:00:00,2025-09-19 17:00:00
SHP-74667,Amoxicillin,Hyderabad,Chennai,BlueDart,0,2025-09-17 00:00:00,2025-09-17 13:00:00
SHP-19569,COVID-19 mRNA Vaccine,Delhi,Mumbai,BlueDart,0,2025-01-20 00:00:00,2025-01-22 07:00:00
SHP-90225,Humira (Adalimumab),Hyderabad,delhi,Delhivery,0,2025-03-26 00:00:00,2025-03-26 13:00:00
SHP-17654,Humira (Adalimumab),Hyderabad,hyderabad,Shadowfax,0,2025-01-07 00:00:00,2025-01-09 11:00:00
SHP-89818,Humira (Adalimumab),Bangalore,Mumbai,Delhivery,0,2025-10-09 00:00:00,2025-10-11 04:00:00
SHP-95010,Insulin Glargine,Delhi,Chennai,DHL,0,2025-11-01 00:00:00,2025-11-03 00:00:00
SHP-77517,Humira (Adalimumab),Chennai,Bangalore,Delhivery,0,2025-09-21 00:00:00,2025-09-21 14:00:00
SHP-33628,Insulin Glargine,Delhi,chennai,BlueDart,0,2025-09-11 00:00:00,2025-09-11 13:00:00
SHP-36816,COVID-19 mRNA Vaccine,Bangalore,Bangalore ,Shadowfax,0,2025-06-05 00:00:00,2025-06-06 04:00:00
SHP-29989,Insulin Glargine,Hyderabad,Hyderabad,Shadowfax,0,2025-11-23 00:00:00,2025-11-23 19:00:00
SHP-32725,COVID-19 mRNA Vaccine,Bangalore,Bangalore,Delhivery,0,30/05/2025 00:00,2025-06-01 11:00:00
SHP-62317,Humira (Adalimumab),Mumbai,Mumbai,DHL,0,2025-10-05 00:00:00,2025-10-06 16:00:00
SHP-32266,Humira (Adalimumab),Mumbai,Bangalore,BlueDart,0,2025-02-09 00:00:00,2025-02-09 23:00:00
SHP-88063,COVID-19 mRNA Vaccine,Chennai,Delhi,FedEx,0,2025-07-22 00:00:00,2025-07-23 19:00:00
SHP-84763,Amoxicillin,Bangalore,Mumbai,Shadowfax,0,2025-12-13 00:00:00,2025-12-14 05:00:00
SHP-90362,COVID-19 mRNA Vaccine,Chennai,Hyderabad,Delhivery,0,2025-08-05 00:00:00,2025-08-06 16:00:00
SHP-77062,Amoxicillin,Chennai,Mumbai,,0,2025-08-12 00:00:00,2025-08-12 14:00:00
SHP-21193,Insulin Glargine,Mumbai,Delhi,DHL,0,2025-01-08 00:00:00,2025-01-09 00:00:00
SHP-16879,Insulin Glargine,Chennai,hyderabad,BlueDart,0,12/07/2025 00:00,2025-07-13 23:00:00
SHP-95496,Insulin Glargine,Mumbai,Chennai ,Shadowfax,0,2025-02-24 00:00:00,2025-02-26 13:00:00
SHP-42366,Humira (Adalimumab),Hyderabad,Delhi,BlueDart,0,2025-07-26 00:00:00,2025-07-28 18:00:00
SHP-34834,Insulin Glargine,Bangalore,Hyderabad,FedEx,0,2025-08-11 00:00:00,2025-08-12 05:00:00
SHP-44904,Amoxicillin,Chennai,Bangalore,FedEx,0,2025-02-06 00:00:00,2025-02-07 05:00:00
SHP-45733,Insulin Glargine,Mumbai,Mumbai ,FedEx,0,17/06/2025 00:00,2025-06-18 03:00:00
SHP-14987,COVID-19 mRNA Vaccine,Delhi,Hyderabad,DHL,1,2025-04-02 00:00:00,2025-04-02 20:00:00
SHP-72986,COVID-19 mRNA Vaccine,Chennai,Mumbai,,0,2025-04-07 00:00:00,2025-04-08 10:00:00
SHP-25416,Humira (Adalimumab),Hyderabad,Bangalore,BlueDart,0,2025-10-31 00:00:00,2025-11-02 17:00:00
SHP-96981,COVID-19 mRNA Vaccine,Hyderabad,Hyderabad ,BlueDart,0,02/10/2025 00:00,2025-10-03 11:00:00
SHP-80245,Amoxicillin,Delhi,Chennai ,FedEx,0,2025-12-18 00:00:00,2025-12-20 19:00:00
SHP-86798,Insulin Glargine,Mumbai,Delhi,Shadowfax,0,2025-01-04 00:00:00,2025-01-05 08:00:00
SHP-80886,Humira (Adalimumab),Chennai,Hyderabad,Shadowfax,0,2025-02-06 00:00:00,2025-02-07 15:00:00
SHP-42901,Insulin Glargine,Mumbai,Bangalore,,0,2025-08-05 00:00:00,2025-08-06 02:00:00
SHP-36306,Insulin Glargine,Hyderabad,Hyderabad ,Shadowfax,0,05/08/2025 00:00,2025-08-07 15:00:00
SHP-81957,Amoxicillin,Mumbai,Mumbai,Shadowfax,0,19/02/2025 00:00,2025-02-20 20:00:00
SHP-17268,COVID-19 mRNA Vaccine,Hyderabad,Hyderabad,BlueDart,0,2025-08-04 00:00:00,2025-08-05 10:00:00
SHP-82624,COVID-19 mRNA Vaccine,Mumbai,Chennai,Shadowfax,0,2025-10-31 00:00:00,2025-11-01 12:00:00
SHP-72928,Insulin Glargine,Delhi,Hyderabad,Shadowfax,0,2025-11-04 00:00:00,2025-11-06 18:00:00
SHP-63559,Humira (Adalimumab),Bangalore,Delhi,BlueDart,0,2025-08-21 00:00:00,2025-08-22 23:00:00
SHP-30282,COVID-19 mRNA Vaccine,Delhi,Hyderabad,Shadowfax,0,02/06/2025 00:00,2025-06-04 03:00:00
SHP-52726,Humira (Adalimumab),Delhi,Mumbai ,BlueDart,0,2025-08-19 00:00:00,2025-08-21 15:00:00
SHP-82925,COVID-19 mRNA Vaccine,Bangalore,Hyderabad,Delhivery,0,2026-01-01 00:00:00,2026-01-02 19:00:00
SHP-97114,Humira (Adalimumab),Bangalore,Chennai,DHL,0,2025-07-03 00:00:00,2025-07-04 13:00:00
SHP-58031,Amoxicillin,Chennai,Bangalore,BlueDart,0,2025-07-31 00:00:00,2025-07-31 23:00:00
SHP-77161,Humira (Adalimumab),Chennai,Hyderabad,BlueDart,0,2025-04-06 00:00:00,2025-04-07 14:00:00
SHP-67643,Amoxicillin,Delhi,Hyderabad,Shadowfax,0,2025-09-08 00:00:00,2025-09-09 05:00:00
SHP-76517,Amoxicillin,Delhi,Delhi,BlueDart,0,2025-09-21 00:00:00,2025-09-23 02:00:00
SHP-63804,Humira (Adalimumab),Hyderabad,Chennai,FedEx,0,2025-01-28 00:00:00,2025-01-29 01:00:00
SHP-90517,Amoxicillin,Hyderabad,Bangalore,FedEx,0,2025-10-28 00:00:00,2025-10-28 14:00:00
SHP-14698,Insulin Glargine,Chennai,mumbai,Delhivery,0,2025-09-19 00:00:00,2025-09-20 12:00:00
SHP-24069,Amoxicillin,Chennai,Hyderabad,BlueDart,0,2025-06-30 00:00:00,2025-07-01 00:00:00
SHP-46334,COVID-19 mRNA Vaccine,Hyderabad,bangalore,Shadowfax,0,2025-11-06 00:00:00,2025-11-08 16:00:00
SHP-21555,Humira (Adalimumab),Hyderabad,Mumbai,Shadowfax,0,2025-09-22 00:00:00,2025-09-24 11:00:00
SHP-17159,Insulin Glargine,Mumbai,Chennai,DHL,0,2025-06-13 00:00:00,2025-06-14 17:00:00
SHP-38254,Humira (Adalimumab),Mumbai,Chennai ,Delhivery,0,11/08/2025 00:00,2025-08-12 04:00:00
SHP-46818,COVID-19 mRNA Vaccine,Hyderabad,Bangalore,Shadowfax,0,2025-05-29 00:00:00,2025-05-29 19:00:00
SHP-18220,COVID-19 mRNA Vaccine,Mumbai,Mumbai ,DHL,0,27/09/2025 00:00,2025-09-29 06:00:00
SHP-42475,COVID-19 mRNA Vaccine,Bangalore,Chennai,Shadowfax,0,2025-03-01 00:00:00,2025-03-02 22:00:00
SHP-47318,Amoxicillin,Chennai,Bangalore,DHL,0,2025-09-22 00:00:00,2025-09-23 05:00:00
SHP-91930,Amoxicillin,Chennai,Chennai,FedEx,0,2025-10-25 00:00:00,2025-10-26 18:00:00
SHP-49634,Humira (Adalimumab),Hyderabad,Chennai,FedEx,0,14/09/2025 00:00,2025-09-16 12:00:00
SHP-65427,Humira (Adalimumab),Delhi,Chennai,Shadowfax,0,2025-09-27 00:00:00,2025-09-28 21:00:00
SHP-80666,Insulin Glargine,Hyderabad,Delhi,Delhivery,0,2025-11-28 00:00:00,2025-11-30 07:00:00
SHP-21666,Insulin Glargine,Mumbai,Mumbai ,BlueDart,0,2025-08-22 00:00:00,2025-08-24 19:00:00
SHP-96030,Humira (Adalimumab),Delhi,Bangalore ,Delhivery,0,10/11/2025 00:00,2025-11-12 13:00:00
SHP-24354,Amoxicillin,Mumbai,Bangalore ,Delhivery,0,2025-04-18 00:00:00,2025-04-19 03:00:00
SHP-52320,COVID-19 mRNA Vaccine,Bangalore,Mumbai,BlueDart,1,2025-07-03 00:00:00,2025-07-05 22:00:00
SHP-44359,Humira (Adalimumab),Mumbai,Mumbai,FedEx,0,2025-10-13 00:00:00,2025-10-14 02:00:00
SHP-37603,Insulin Glargine,Bangalore,Mumbai,FedEx,0,30/06/2025 00:00,2025-07-02 11:00:00
SHP-44801,Amoxicillin,Bangalore,Mumbai,BlueDart,0,2025-08-20 00:00:00,2025-08-20 14:00:00
SHP-45953,Humira (Adalimumab),Mumbai,Hyderabad,DHL,0,2025-03-21 00:00:00,2025-03-21 13:00:00
SHP-44220,Humira (Adalimumab),Mumbai,bangalore,Delhivery,0,19/08/2025 00:00,2025-08-21 00:00:00
SHP-55759,Amoxicillin,Bangalore,Hyderabad,Shadowfax,0,2025-02-11 00:00:00,2025-02-13 21:00:00
SHP-91935,Humira (Adalimumab),Delhi,Chennai,FedEx,0,15/11/2025 00:00,2025-11-15 16:00:00
SHP-43593,Amoxicillin,Bangalore,Chennai,Shadowfax,0,2025-07-13 00:00:00,2025-07-15 20:00:00
SHP-72428,COVID-19 mRNA Vaccine,Chennai,Bangalore,BlueDart,0,02/10/2025 00:00,2025-10-02 17:00:00
SHP-33717,Amoxicillin,Bangalore,Chennai,Shadowfax,0,2025-10-27 00:00:00,2025-10-28 14:00:00
SHP-67854,Amoxicillin,Delhi,Mumbai,Shadowfax,0,2025-02-14 00:00:00,2025-02-15 07:00:00
SHP-98895,Amoxicillin,Chennai,Hyderabad,Delhivery,0,2025-07-10 00:00:00,2025-07-11 07:00:00
SHP-91883,Humira (Adalimumab),Hyderabad,Mumbai,,0,2025-11-26 00:00:00,2025-11-28 14:00:00
SHP-10126,Humira (Adalimumab),Hyderabad,chennai,Shadowfax,0,2025-10-16 00:00:00,2025-10-16 23:00:00
SHP-19617,Amoxicillin,Delhi,Hyderabad,FedEx,0,2025-12-12 00:00:00,2025-12-14 03:00:00
SHP-93392,Humira (Adalimumab),Bangalore,mumbai,BlueDart,0,2025-11-24 00:00:00,2025-11-26 21:00:00
SHP-80524,Insulin Glargine,Mumbai,Bangalore,FedEx,0,2025-01-28 00:00:00,2025-01-29 20:00:00
SHP-78042,Insulin Glargine,Delhi,Mumbai,DHL,0,2025-06-02 00:00:00,2025-06-02 14:00:00
SHP-18908,Humira (Adalimumab),Chennai,Chennai ,Shadowfax,0,14/09/2025 00:00,2025-09-16 23:00:00
SHP-76591,Humira (Adalimumab),Chennai,Hyderabad,BlueDart,0,2025-07-27 00:00:00,2025-07-29 20:00:00
SHP-47577,Amoxicillin,Hyderabad,bangalore ,FedEx,0,2025-04-25 00:00:00,2025-04-27 15:00:00
SHP-32759,COVID-19 mRNA Vaccine,Chennai,hyderabad,Shadowfax,0,2025-05-01 00:00:00,2025-05-02 17:00:00
SHP-30778,Humira (Adalimumab),Delhi,Bangalore ,Delhivery,0,2025-12-27 00:00:00,2025-12-29 12:00:00
SHP-97350,Insulin Glargine,Chennai,Hyderabad ,FedEx,0,2025-06-09 00:00:00,2025-06-10 12:00:00
SHP-53227,Amoxicillin,Delhi,Chennai,FedEx,0,14/06/2025 00:00,2025-06-14 22:00:00
SHP-63607,Humira (Adalimumab),Mumbai,Bangalore,DHL,0,2025-01-17 00:00:00,2025-01-18 09:00:00
SHP-84653,Insulin Glargine,Hyderabad,Delhi ,Delhivery,0,2025-09-26 00:00:00,2025-09-27 04:00:00
SHP-73783,Insulin Glargine,Chennai,Hyderabad,DHL,0,2025-08-31 00:00:00,2025-09-02 05:00:00
SHP-21494,COVID-19 mRNA Vaccine,Delhi,Hyderabad ,Delhivery,0,2025-01-05 00:00:00,2025-01-06 11:00:00
SHP-24800,Amoxicillin,Bangalore,mumbai,FedEx,0,2025-09-30 00:00:00,2025-10-01 19:00:00
SHP-20929,Amoxicillin,Hyderabad,Bangalore,DHL,0,2025-10-01 00:00:00,2025-10-01 13:00:00
SHP-61555,COVID-19 mRNA Vaccine,Mumbai,Delhi,Shadowfax,0,2025-09-06 00:00:00,2025-09-08 15:00:00
SHP-48387,COVID-19 mRNA Vaccine,Delhi,Chennai,Delhivery,0,04/07/2025 00:00,2025-07-05 20:00:00
SHP-11881,Amoxicillin,Mumbai,Mumbai,FedEx,0,17/07/2025 00:00,2025-07-18 13:00:00
SHP-53159,Amoxicillin,Mumbai,delhi,BlueDart,0,2025-05-26 00:00:00,2025-05-26 23:00:00
SHP-66574,Humira (Adalimumab),Chennai,Bangalore,Delhivery,0,2025-09-12 00:00:00,2025-09-13 06:00:00
SHP-23166,Humira (Adalimumab),Chennai,Delhi ,Delhivery,0,21/08/2025 00:00,2025-08-23 14:00:00
SHP-58598,COVID-19 mRNA Vaccine,Delhi,Hyderabad,Shadowfax,0,08/10/2025 00:00,2025-10-09 16:00:00
SHP-37599,Humira (Adalimumab),Bangalore,Hyderabad ,,0,2025-10-10 00:00:00,2025-10-10 21:00:00
SHP-15575,Insulin Glargine,Delhi,Mumbai,Delhivery,0,2025-12-23 00:00:00,2025-12-24 14:00:00
SHP-58332,Humira (Adalimumab),Bangalore,Bangalore,Shadowfax,0,2025-10-05 00:00:00,2025-10-06 11:00:00
SHP-50967,Humira (Adalimumab),Mumbai,Bangalore,Shadowfax,0,2025-01-22 00:00:00,2025-01-23 11:00:00
SHP-70277,Insulin Glargine,Hyderabad,Delhi,DHL,0,09/10/2025 00:00,2025-10-09 19:00:00
SHP-68611,COVID-19 mRNA Vaccine,Delhi,Mumbai ,FedEx,0,2025-03-01 00:00:00,2025-03-03 22:00:00
SHP-29539,Insulin Glargine,Delhi,Bangalore,FedEx,0,2025-09-07 00:00:00,2025-09-08 16:00:00
SHP-18603,Humira (Adalimumab),Bangalore,Hyderabad,,0,2025-07-14 00:00:00,2025-07-16 05:00:00
SHP-50615,COVID-19 mRNA Vaccine,Mumbai,delhi,FedEx,1,2025-09-12 00:00:00,2025-09-13 06:00:00
SHP-62031,Humira (Adalimumab),Mumbai,Chennai ,Delhivery,0,2025-01-13 00:00:00,2025-01-15 01:00:00
SHP-24396,Insulin Glargine,Bangalore,Hyderabad,DHL,0,2025-12-17 00:00:00,2025-12-18 20:00:00
SHP-12179,Insulin Glargine,Mumbai,Mumbai,DHL,0,2025-07-26 00:00:00,2025-07-28 07:00:00
SHP-95824,Humira (Adalimumab),Chennai,Bangalore,FedEx,0,2025-06-16 00:00:00,2025-06-17 08:00:00
SHP-86535,Amoxicillin,Hyderabad,Hyderabad,BlueDart,0,2025-07-25 00:00:00,2025-07-26 09:00:00
SHP-29875,Amoxicillin,Delhi,Chennai,FedEx,0,2025-03-10 00:00:00,2025-03-10 22:00:00
SHP-79099,Insulin Glargine,Hyderabad,chennai ,BlueDart,0,2025-05-11 00:00:00,2025-05-11 20:00:00
SHP-46671,Insulin Glargine,Delhi,mumbai,DHL,0,2025-04-05 00:00:00,2025-04-06 04:00:00
SHP-27756,Amoxicillin,Chennai,Hyderabad,BlueDart,0,2025-08-27 00:00:00,2025-08-28 06:00:00
SHP-53174,Amoxicillin,Mumbai,Delhi,Delhivery,1,2025-03-17 00:00:00,2025-03-17 16:00:00
SHP-76460,Humira (Adalimumab),Bangalore,Hyderabad ,Shadowfax,0,2025-02-27 00:00:00,2025-02-27 14:00:00
SHP-32234,Humira (Adalimumab),Chennai,Chennai,BlueDart,0,2025-06-05 00:00:00,2025-06-07 14:00:00
SHP-93526,Amoxicillin,Hyderabad,mumbai ,Shadowfax,0,2025-04-28 00:00:00,2025-04-29 06:00:00
SHP-49247,Humira (Adalimumab),Bangalore,Mumbai,Delhivery,0,2025-12-19 00:00:00,2025-12-19 13:00:00
SHP-58932,Humira (Adalimumab),Mumbai,Delhi,Shadowfax,0,2025-05-12 00:00:00,2025-05-13 05:00:00
SHP-14784,COVID-19 mRNA Vaccine,Chennai,Mumbai ,Delhivery,0,2025-11-19 00:00:00,2025-11-21 15:00:00
SHP-32101,Humira (Adalimumab),Bangalore,Mumbai,Shadowfax,0,2025-10-20 00:00:00,2025-10-22 07:00:00
SHP-21784,Insulin Glargine,Chennai,Mumbai ,Shadowfax,0,2025-12-28 00:00:00,2025-12-29 07:00:00
SHP-28997,Humira (Adalimumab),Chennai,Mumbai,FedEx,0,2025-06-28 00:00:00,2025-06-29 18:00:00
SHP-71986,Humira (Adalimumab),Mumbai,Mumbai,BlueDart,0,2025-10-02 00:00:00,2025-10-04 00:00:00
SHP-50269,Amoxicillin,Delhi,Chennai,Shadowfax,0,2025-11-04 00:00:00,2025-11-05 16:00:00
SHP-84376,Insulin Glargine,Bangalore,hyderabad ,DHL,0,2025-04-09 00:00:00,2025-04-10 15:00:00
SHP-69279,Humira (Adalimumab),Mumbai,Bangalore ,FedEx,0,2025-02-14 00:00:00,2025-02-16 13:00:00
SHP-78734,Humira (Adalimumab),Chennai,Mumbai,BlueDart,0,2025-07-04 00:00:00,2025-07-05 23:00:00
SHP-69305,COVID-19 mRNA Vaccine,Mumbai,Bangalore,FedEx,0,2025-01-07 00:00:00,2025-01-08 11:00:00
SHP-93594,Humira (Adalimumab),Delhi,Bangalore,BlueDart,0,2025-08-18 00:00:00,2025-08-20 10:00:00
SHP-96843,Humira (Adalimumab),Bangalore,Chennai,Delhivery,0,2025-06-09 00:00:00,2025-06-11 23:00:00
SHP-99331,COVID-19 mRNA Vaccine,Delhi,Mumbai,Shadowfax,0,2025-04-29 00:00:00,2025-05-01 01:00:00
SHP-55402,Amoxicillin,Hyderabad,Bangalore,,0,2025-04-04 00:00:00,2025-04-05 08:00:00
SHP-42712,Humira (Adalimumab),Bangalore,Mumbai ,FedEx,0,2025-04-06 00:00:00,2025-04-07 14:00:00
SHP-66620,COVID-19 mRNA Vaccine,Delhi,Delhi ,FedEx,0,2025-10-21 00:00:00,2025-10-22 02:00:00
SHP-59003,Insulin Glargine,Chennai,Delhi,FedEx,0,2025-03-10 00:00:00,2025-03-10 12:00:00
SHP-74225,Amoxicillin,Bangalore,Delhi,,0,2025-09-01 00:00:00,2025-09-03 20:00:00
SHP-62471,Insulin Glargine,Bangalore,Bangalore,Shadowfax,0,03/07/2025 00:00,2025-07-04 09:00:00
SHP-80144,Insulin Glargine,Mumbai,Delhi,BlueDart,1,2025-12-14 00:00:00,2025-12-16 02:00:00
SHP-67592,COVID-19 mRNA Vaccine,Chennai,Chennai ,Shadowfax,0,2025-12-10 00:00:00,2025-12-12 13:00:00
SHP-88626,Humira (Adalimumab),Hyderabad,Chennai,Delhivery,0,2025-05-04 00:00:00,2025-05-06 15:00:00
SHP-94016,COVID-19 mRNA Vaccine,Delhi,Bangalore,Shadowfax,0,2025-01-02 00:00:00,2025-01-03 04:00:00
SHP-58229,COVID-19 mRNA Vaccine,Mumbai,Mumbai,Shadowfax,0,2025-05-26 00:00:00,2025-05-28 13:00:00
SHP-82572,COVID-19 mRNA Vaccine,Delhi,Hyderabad,Delhivery,0,2025-03-08 00:00:00,2025-03-08 12:00:00
SHP-42703,COVID-19 mRNA Vaccine,Hyderabad,mumbai,Shadowfax,0,26/04/2025 00:00,2025-04-27 04:00:00
SHP-59717,Amoxicillin,Hyderabad,Mumbai ,BlueDart,0,25/12/2025 00:00,2025-12-25 15:00:00
SHP-94005,Humira (Adalimumab),Bangalore,Mumbai,DHL,0,2025-07-12 00:00:00,2025-07-14 15:00:00
SHP-48280,Insulin Glargine,Hyderabad,Mumbai,Delhivery,0,02/04/2025 00:00,2025-04-03 08:00:00
SHP-39908,Insulin Glargine,Delhi,Hyderabad,FedEx,0,2025-07-19 00:00:00,2025-07-21 11:00:00
SHP-99658,Humira (Adalimumab),Chennai,Delhi,BlueDart,0,29/11/2025 00:00,2025-11-30 20:00:00
SHP-70740,Insulin Glargine,Chennai,Mumbai,DHL,1,15/07/2025 00:00,2025-07-17 10:00:00
SHP-31458,Humira (Adalimumab),Bangalore,Chennai ,BlueDart,0,2025-08-09 00:00:00,2025-08-10 09:00:00
SHP-84052,Insulin Glargine,Delhi,Bangalore,BlueDart,0,2025-10-17 00:00:00,2025-10-18 03:00:00
SHP-96619,COVID-19 mRNA Vaccine,Delhi,bangalore,FedEx,0,2025-08-09 00:00:00,2025-08-11 00:00:00
SHP-79299,Insulin Glargine,Hyderabad,Chennai,DHL,0,07/01/2025 00:00,2025-01-09 11:00:00
SHP-40162,Humira (Adalimumab),Delhi,Mumbai,BlueDart,0,2025-08-23 00:00:00,2025-08-25 06:00:00
SHP-52901,Humira (Adalimumab),Mumbai,hyderabad,FedEx,0,2025-03-10 00:00:00,2025-03-12 10:00:00
SHP-48462,Humira (Adalimumab),Hyderabad,Delhi,Delhivery,0,2025-01-19 00:00:00,2025-01-20 10:00:00
SHP-23661,Humira (Adalimumab),Mumbai,bangalore,FedEx,0,2025-02-16 00:00:00,2025-02-17 09:00:00
SHP-15427,Humira (Adalimumab),Bangalore,Delhi ,Shadowfax,0,2025-08-25 00:00:00,2025-08-26 22:00:00
SHP-54222,Amoxicillin,Chennai,Hyderabad,FedEx,0,2025-01-31 00:00:00,2025-01-31 19:00:00
SHP-92793,Amoxicillin,Bangalore,Bangalore,FedEx,0,2025-09-16 00:00:00,2025-09-17 13:00:00
SHP-32093,Insulin Glargine,Chennai,Delhi,FedEx,0,2025-09-05 00:00:00,2025-09-07 08:00:00
SHP-44854,Humira (Adalimumab),Bangalore,Hyderabad,,0,12/02/2025 00:00,2025-02-13 15:00:00
SHP-21342,Insulin Glargine,Delhi,Delhi,DHL,0,2025-03-21 00:00:00,2025-03-23 01:00:00
SHP-73868,Humira (Adalimumab),Mumbai,Mumbai,FedEx,0,2025-08-31 00:00:00,2025-09-02 02:00:00
SHP-37330,Humira (Adalimumab),Chennai,Hyderabad,FedEx,0,2025-03-20 00:00:00,2025-03-20 14:00:00
